nro_operacion,nro_socio,qy_fechaproc,nro_oficina,tipo_operacion,estado_op,cod_destino_op,destino_op,cod_actividad,actividad_socio,fecha_concesion_op,fecha_fin_op,fecha_ult_pag,monto_credito,saldo_capital,saldo_por_vencer,saldo_no_devenga,saldo_vencido,int_normal,int_devengado,int_vencido,int_resolucion,int_castigado,int_mora,tipo_cartera,plazo,nro_cuotas,tipo_plazo,tasa_int_con,tasa_int_vig,tgarantia,valgarantias,fecha_garantias,calificacion,dia_pago,dias_mora,nro_cuotas_atra,val_capd,val_intd,val_morad,val_notd,val_gnot2d,val_intresd
9000000240,2000240,2026-05-18,48,MICROCRED,VIGENTE,ED,EDUCACION,G471101,VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS,2022-04-12,2025-03-27,2022-08-29,9555.80,7852.42,7852.42,0.00,0.00,65.11,65.11,0.00,0.00,0.00,0.00,MICROCREDITO,36,36,M,9.95,9.95,QUI,11778.88,2022-04-12,A2,28,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000241,2000241,2026-05-18,48,PFSC,VIGENTE,CT,CAPITAL DE TRABAJO,G471101,VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS,2025-02-03,2026-07-28,2026-01-24,21055.45,4212.73,4212.73,0.00,0.00,50.87,50.87,0.00,0.00,0.00,0.00,INMOBILIARIO,18,18,M,14.49,14.49,QUI,42340.84,2025-02-03,A1,24,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000242,2000242,2026-05-18,41,CRVIVIENDA,VIGENTE,CV,COMPRA DE VEHICULO,S960201,PELUQUERIA Y OTROS TRATAMIENTOS DE BELLEZA,2022-11-27,2024-11-16,2023-08-17,12409.40,11777.33,11777.33,0.00,0.00,116.79,116.79,0.00,0.00,0.00,0.00,CONSUMO,24,24,M,11.9,11.9,PAG,12842.47,2022-11-27,A1,23,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000243,2000243,2026-05-18,20,PFSC,VIGENTE,ED,EDUCACION,I561001,ACTIVIDADES DE RESTAURANTES Y SERVICIO MOVIL DE COMIDAS,2023-11-04,2026-10-19,2025-01-18,1526.44,420.04,349.88,0.00,70.16,6.91,6.91,1.15,0.00,0.00,1.40,MICROCREDITO,36,36,M,19.73,19.73,PAG,3638.49,2023-11-04,A1,19,24,0,70.16,1.15,1.40,0.00,0.35,0.00
9000000244,2000244,2026-05-18,20,PFSC,VENCIDO,ED,EDUCACION,H492201,TRANSPORTE DE PASAJEROS POR CARRETERA,2024-01-22,2028-12-26,2025-04-30,26555.09,15715.01,15715.01,0.00,0.00,227.34,227.34,0.00,0.00,0.00,0.00,CONSUMO,60,60,M,17.36,17.36,QUI,36534.10,2024-01-22,E,3,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000245,2000245,2026-05-18,60,CRVIVIENDA,VIGENTE,RP,PAGO DE DEUDAS VARIAS,I561001,ACTIVIDADES DE RESTAURANTES Y SERVICIO MOVIL DE COMIDAS,2022-10-04,2024-09-23,2023-04-04,14835.41,13223.23,13223.23,0.00,0.00,192.40,192.40,0.00,0.00,0.00,0.00,CONSUMO,24,24,M,17.46,17.46,VIV,29450.13,2022-10-04,A1,27,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000246,2000246,2026-05-18,60,PFSC,VIGENTE,MV,MEJORA DE VIVIENDA,H492201,TRANSPORTE DE PASAJEROS POR CARRETERA,2023-12-18,2029-11-16,2025-09-16,7505.65,2721.46,2721.46,0.00,0.00,39.55,39.55,0.00,0.00,0.00,0.00,INMOBILIARIO,72,72,M,17.44,17.44,QUI,16818.41,2023-12-18,C1,16,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000247,2000247,2026-05-18,20,MICROCRED,VIGENTE,CT,CAPITAL DE TRABAJO,H492201,TRANSPORTE DE PASAJEROS POR CARRETERA,2024-05-21,2029-04-25,2025-08-12,8497.96,5239.01,5239.01,0.00,0.00,72.04,72.04,0.00,0.00,0.00,0.00,MICROCREDITO,60,60,M,16.5,16.5,QUI,11417.27,2024-05-21,A2,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000248,2000248,2026-05-18,20,PFMC,VIGENTE,CV,COMPRA DE VEHICULO,S960201,PELUQUERIA Y OTROS TRATAMIENTOS DE BELLEZA,2024-03-25,2025-03-20,2024-05-17,29385.46,4678.96,3985.40,0.00,693.56,52.40,52.40,7.77,0.00,0.00,13.87,INMOBILIARIO,12,12,M,13.44,13.44,QUI,58077.98,2024-03-25,A1,7,18,0,693.56,7.77,13.87,0.00,3.47,0.00
9000000249,2000249,2026-05-18,60,MICROCRED,VIGENTE,CT,CAPITAL DE TRABAJO,G471101,VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS,2024-12-03,2025-11-28,2025-02-22,18029.39,13390.61,12688.52,401.72,702.09,190.59,190.59,9.99,0.00,0.00,14.04,INMOBILIARIO,12,12,M,17.08,17.08,PAG,20029.61,2024-12-03,A1,21,33,1,702.09,9.99,14.04,0.00,3.51,0.00
9000000250,2000250,2026-05-18,5,PFMC,VIGENTE,MV,MEJORA DE VIVIENDA,H492201,TRANSPORTE DE PASAJEROS POR CARRETERA,2022-12-13,2027-11-17,2024-03-30,5366.39,942.52,874.07,28.28,68.45,13.01,13.01,0.94,0.00,0.00,1.37,CONSUMO,60,60,M,16.56,16.56,VIV,12576.03,2022-12-13,A2,21,48,1,68.45,0.94,1.37,0.00,0.34,0.00
9000000251,2000251,2026-05-18,60,PFMC,VENCIDO,CT,CAPITAL DE TRABAJO,H492201,TRANSPORTE DE PASAJEROS POR CARRETERA,2022-09-29,2026-09-08,2023-10-20,30349.91,26938.08,22735.31,0.00,4202.77,403.40,403.40,62.94,0.00,0.00,84.06,MICROCREDITO,48,48,M,17.97,17.97,VIV,49950.04,2022-09-29,B1,10,14,0,4202.77,62.94,84.06,0.00,21.01,0.00
9000000252,2000252,2026-05-18,5,PFMC,VIGENTE,ED,EDUCACION,G471101,VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS,2025-09-30,2029-09-09,2026-04-29,32874.59,29672.70,25658.86,890.18,4013.84,343.21,343.21,46.43,0.00,0.00,80.28,MICROCREDITO,48,48,M,13.88,13.88,QUI,30222.11,2025-09-30,A1,12,65,2,4013.84,46.43,80.28,0.00,20.07,0.00
9000000253,2000253,2026-05-18,41,CRVIVIENDA,VIGENTE,MV,MEJORA DE VIVIENDA,H492201,TRANSPORTE DE PASAJEROS POR CARRETERA,2023-02-18,2024-08-11,2025-01-11,9342.85,8618.34,8618.34,0.00,0.00,138.68,138.68,0.00,0.00,0.00,0.00,MICROCREDITO,18,18,M,19.31,19.31,VIV,17874.92,2023-02-18,A1,27,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000254,2000254,2026-05-18,48,MICROCRED,VIGENTE,RP,PAGO DE DEUDAS VARIAS,I561001,ACTIVIDADES DE RESTAURANTES Y SERVICIO MOVIL DE COMIDAS,2022-03-21,2025-03-05,2024-06-29,5978.23,2885.64,2885.64,0.00,0.00,41.07,41.07,0.00,0.00,0.00,0.00,CONSUMO,36,36,M,17.08,17.08,VIV,11779.45,2022-03-21,B1,8,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000255,2000255,2026-05-18,48,MICROCRED,VIGENTE,RP,PAGO DE DEUDAS VARIAS,G471101,VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS,2022-07-05,2024-06-24,2025-03-13,17722.65,3565.54,3341.24,0.00,224.30,33.22,33.22,2.09,0.00,0.00,4.49,INMOBILIARIO,24,24,M,11.18,11.18,QUI,30198.01,2022-07-05,A1,19,16,0,224.30,2.09,4.49,0.00,1.12,0.00
9000000256,2000256,2026-05-18,69,MICROCRED,VIGENTE,CT,CAPITAL DE TRABAJO,G471101,VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS,2022-08-12,2027-07-17,2026-02-04,13337.81,9674.37,9674.37,0.00,0.00,94.81,94.81,0.00,0.00,0.00,0.00,CONSUMO,60,60,M,11.76,11.76,PAG,11990.97,2022-08-12,A1,6,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000257,2000257,2026-05-18,20,MICROCRED,VIGENTE,RP,PAGO DE DEUDAS VARIAS,I561001,ACTIVIDADES DE RESTAURANTES Y SERVICIO MOVIL DE COMIDAS,2022-02-21,2023-02-16,2023-09-24,34824.49,11072.55,11072.55,0.00,0.00,138.31,138.31,0.00,0.00,0.00,0.00,INMOBILIARIO,12,12,M,14.99,14.99,PAG,38332.56,2022-02-21,A1,17,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000258,2000258,2026-05-18,41,MICROCRED,CASTIGADO,ED,EDUCACION,A011301,CULTIVO DE HORTALIZAS Y LEGUMBRES,2022-01-03,2024-12-18,2022-01-04,9711.69,4132.77,4132.77,0.00,0.00,53.31,53.31,0.00,0.00,0.00,0.00,MICROCREDITO,36,36,M,15.48,15.48,QUI,8884.13,2022-01-03,A1,12,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000259,2000259,2026-05-18,60,MICROCRED,VIGENTE,ED,EDUCACION,H492201,TRANSPORTE DE PASAJEROS POR CARRETERA,2022-07-23,2024-01-14,2022-08-17,29556.90,19244.17,19244.17,0.00,0.00,306.30,306.30,0.00,0.00,0.00,0.00,CONSUMO,18,18,M,19.1,19.1,VIV,56586.23,2022-07-23,A1,24,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000260,2000260,2026-05-18,48,PFSC,VIGENTE,RP,PAGO DE DEUDAS VARIAS,G471101,VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS,2025-02-06,2028-01-22,2025-04-10,15892.66,2861.60,2711.66,85.85,149.94,27.33,27.33,1.43,0.00,0.00,3.00,MICROCREDITO,36,36,M,11.46,11.46,VIV,29172.51,2025-02-06,A1,3,51,1,149.94,1.43,3.00,0.00,0.75,0.00
9000000261,2000261,2026-05-18,41,PFSC,VIGENTE,CV,COMPRA DE VEHICULO,H492201,TRANSPORTE DE PASAJEROS POR CARRETERA,2022-08-25,2026-08-04,2024-10-21,22791.30,15297.30,15297.30,0.00,0.00,144.43,144.43,0.00,0.00,0.00,0.00,CONSUMO,48,48,M,11.33,11.33,VIV,46408.35,2022-08-25,A1,14,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000262,2000262,2026-05-18,20,CRVIVIENDA,VENCIDO,CV,COMPRA DE VEHICULO,H492201,TRANSPORTE DE PASAJEROS POR CARRETERA,2024-11-05,2026-10-26,2026-04-17,11247.75,4279.24,4279.24,0.00,0.00,46.96,46.96,0.00,0.00,0.00,0.00,INMOBILIARIO,24,24,M,13.17,13.17,PAG,20820.57,2024-11-05,C1,24,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000263,2000263,2026-05-18,48,PFMC,VIGENTE,ED,EDUCACION,H492201,TRANSPORTE DE PASAJEROS POR CARRETERA,2022-10-29,2024-04-21,2023-01-30,16526.26,5214.39,5214.39,0.00,0.00,56.45,56.45,0.00,0.00,0.00,0.00,INMOBILIARIO,18,18,M,12.99,12.99,QUI,13527.29,2022-10-29,A1,26,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000264,2000264,2026-05-18,48,PFMC,VIGENTE,RP,PAGO DE DEUDAS VARIAS,S960201,PELUQUERIA Y OTROS TRATAMIENTOS DE BELLEZA,2023-02-16,2028-01-21,2025-01-30,20544.50,4456.08,3821.14,0.00,634.94,43.08,43.08,6.14,0.00,0.00,12.70,MICROCREDITO,60,60,M,11.6,11.6,VIV,48996.15,2023-02-16,A1,9,1,0,634.94,6.14,12.70,0.00,3.17,0.00
9000000265,2000265,2026-05-18,48,MICROCRED,VENCIDO,RP,PAGO DE DEUDAS VARIAS,A011301,CULTIVO DE HORTALIZAS Y LEGUMBRES,2026-01-11,2031-12-11,2026-03-04,27459.23,7012.96,5663.21,0.00,1349.75,86.61,86.61,16.67,0.00,0.00,27.00,MICROCREDITO,72,72,M,14.82,14.82,VIV,33092.99,2026-01-11,A2,12,9,0,1349.75,16.67,27.00,0.00,6.75,0.00
9000000266,2000266,2026-05-18,20,MICROCRED,VIGENTE,CV,COMPRA DE VEHICULO,H492201,TRANSPORTE DE PASAJEROS POR CARRETERA,2025-09-25,2031-08-25,2026-05-10,18662.49,3829.31,3829.31,0.00,0.00,58.91,58.91,0.00,0.00,0.00,0.00,INMOBILIARIO,72,72,M,18.46,18.46,VIV,34117.88,2025-09-25,A2,24,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000267,2000267,2026-05-18,69,MICROCRED,VIGENTE,RP,PAGO DE DEUDAS VARIAS,I561001,ACTIVIDADES DE RESTAURANTES Y SERVICIO MOVIL DE COMIDAS,2025-06-27,2028-06-11,2025-09-18,16688.54,11041.64,11041.64,0.00,0.00,161.30,161.30,0.00,0.00,0.00,0.00,MICROCREDITO,36,36,M,17.53,17.53,QUI,18483.60,2025-06-27,A1,12,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000268,2000268,2026-05-18,41,PFSC,VIGENTE,RP,PAGO DE DEUDAS VARIAS,S960201,PELUQUERIA Y OTROS TRATAMIENTOS DE BELLEZA,2025-09-23,2027-03-17,2026-03-16,15490.20,5761.92,5761.92,0.00,0.00,58.58,58.58,0.00,0.00,0.00,0.00,MICROCREDITO,18,18,M,12.2,12.2,VIV,33038.93,2025-09-23,A1,3,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000269,2000269,2026-05-18,60,MICROCRED,VIGENTE,MV,MEJORA DE VIVIENDA,H492201,TRANSPORTE DE PASAJEROS POR CARRETERA,2023-06-29,2025-06-18,2024-12-20,4015.58,987.71,987.71,0.00,0.00,13.53,13.53,0.00,0.00,0.00,0.00,MICROCREDITO,24,24,M,16.44,16.44,VIV,4939.47,2023-06-29,A1,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000270,2000270,2026-05-18,69,CRVIVIENDA,VIGENTE,ED,EDUCACION,I561001,ACTIVIDADES DE RESTAURANTES Y SERVICIO MOVIL DE COMIDAS,2023-06-09,2024-11-30,2025-10-13,27525.72,11234.17,11234.17,0.00,0.00,155.03,155.03,0.00,0.00,0.00,0.00,INMOBILIARIO,18,18,M,16.56,16.56,VIV,67888.68,2023-06-09,A1,14,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000271,2000271,2026-05-18,48,PFSC,VIGENTE,ED,EDUCACION,I561001,ACTIVIDADES DE RESTAURANTES Y SERVICIO MOVIL DE COMIDAS,2022-07-26,2026-07-05,2023-09-20,4115.56,1433.04,1433.04,0.00,0.00,23.00,23.00,0.00,0.00,0.00,0.00,INMOBILIARIO,48,48,M,19.26,19.26,VIV,3681.65,2022-07-26,A2,19,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000272,2000272,2026-05-18,69,CRVIVIENDA,VIGENTE,CT,CAPITAL DE TRABAJO,A011301,CULTIVO DE HORTALIZAS Y LEGUMBRES,2022-03-04,2027-02-06,2023-02-23,13887.68,3369.47,3369.47,0.00,0.00,49.39,49.39,0.00,0.00,0.00,0.00,CONSUMO,60,60,M,17.59,17.59,PAG,11397.41,2022-03-04,B1,4,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000273,2000273,2026-05-18,48,MICROCRED,VIGENTE,ED,EDUCACION,I561001,ACTIVIDADES DE RESTAURANTES Y SERVICIO MOVIL DE COMIDAS,2022-07-10,2023-07-05,2023-04-09,7697.55,6759.78,6759.78,0.00,0.00,95.71,95.71,0.00,0.00,0.00,0.00,MICROCREDITO,12,12,M,16.99,16.99,QUI,6481.78,2022-07-10,A1,10,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000274,2000274,2026-05-18,69,PFSC,VIGENTE,RP,PAGO DE DEUDAS VARIAS,G471101,VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS,2025-06-02,2029-05-12,2025-06-24,20659.16,17127.15,17127.15,0.00,0.00,250.91,250.91,0.00,0.00,0.00,0.00,CONSUMO,48,48,M,17.58,17.58,QUI,20353.56,2025-06-02,A2,11,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000275,2000275,2026-05-18,48,PFMC,VIGENTE,ED,EDUCACION,S960201,PELUQUERIA Y OTROS TRATAMIENTOS DE BELLEZA,2022-09-22,2026-09-01,2026-02-18,32864.04,8036.40,6363.09,241.09,1673.31,125.37,125.37,26.10,0.00,0.00,33.47,MICROCREDITO,48,48,M,18.72,18.72,VIV,30636.39,2022-09-22,C1,24,84,2,1673.31,26.10,33.47,0.00,8.37,0.00
9000000276,2000276,2026-05-18,41,MICROCRED,VIGENTE,ED,EDUCACION,I561001,ACTIVIDADES DE RESTAURANTES Y SERVICIO MOVIL DE COMIDAS,2022-11-02,2023-10-28,2023-07-28,1706.85,634.99,634.99,0.00,0.00,5.11,5.11,0.00,0.00,0.00,0.00,CONSUMO,12,12,M,9.66,9.66,QUI,3705.81,2022-11-02,C1,19,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000277,2000277,2026-05-18,41,MICROCRED,VIGENTE,CT,CAPITAL DE TRABAJO,G471101,VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS,2022-05-07,2028-04-05,2026-04-19,13056.68,10041.92,9022.71,0.00,1019.21,81.17,81.17,8.24,0.00,0.00,20.38,CONSUMO,72,72,M,9.7,9.7,QUI,28452.00,2022-05-07,B1,5,24,0,1019.21,8.24,20.38,0.00,5.10,0.00
9000000278,2000278,2026-05-18,48,PFMC,VIGENTE,CT,CAPITAL DE TRABAJO,S960201,PELUQUERIA Y OTROS TRATAMIENTOS DE BELLEZA,2023-05-27,2026-05-11,2025-11-26,2568.76,1678.21,1493.30,50.35,184.91,22.82,22.82,2.51,0.00,0.00,3.70,CONSUMO,36,36,M,16.32,16.32,PAG,5723.73,2023-05-27,B1,10,90,3,184.91,2.51,3.70,0.00,0.92,0.00
9000000279,2000279,2026-05-18,60,PFSC,VIGENTE,RP,PAGO DE DEUDAS VARIAS,H492201,TRANSPORTE DE PASAJEROS POR CARRETERA,2023-07-03,2024-12-24,2025-05-16,7362.62,3719.53,3719.53,0.00,0.00,50.12,50.12,0.00,0.00,0.00,0.00,INMOBILIARIO,18,18,M,16.17,16.17,VIV,9615.45,2023-07-03,B1,3,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000280,2000280,2026-05-18,5,PFSC,VIGENTE,RP,PAGO DE DEUDAS VARIAS,H492201,TRANSPORTE DE PASAJEROS POR CARRETERA,2022-12-05,2025-11-19,2023-06-08,31644.91,27337.01,27337.01,0.00,0.00,289.54,289.54,0.00,0.00,0.00,0.00,INMOBILIARIO,36,36,M,12.71,12.71,VIV,57819.97,2022-12-05,A2,26,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000281,2000281,2026-05-18,5,MICROCRED,VIGENTE,CV,COMPRA DE VEHICULO,I561001,ACTIVIDADES DE RESTAURANTES Y SERVICIO MOVIL DE COMIDAS,2025-03-11,2026-03-06,2025-08-16,15615.27,8776.21,7787.04,0.00,989.17,128.72,128.72,14.51,0.00,0.00,19.78,MICROCREDITO,12,12,M,17.6,17.6,PAG,19918.99,2025-03-11,A1,25,3,0,989.17,14.51,19.78,0.00,4.95,0.00
9000000282,2000282,2026-05-18,60,MICROCRED,VIGENTE,CV,COMPRA DE VEHICULO,G471101,VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS,2026-01-05,2030-12-10,2026-01-30,33089.27,17651.53,17651.53,0.00,0.00,218.73,218.73,0.00,0.00,0.00,0.00,CONSUMO,60,60,M,14.87,14.87,VIV,73325.83,2026-01-05,D,11,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000283,2000283,2026-05-18,41,PFMC,VIGENTE,RP,PAGO DE DEUDAS VARIAS,G471101,VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS,2025-02-03,2026-07-28,2025-06-16,23203.19,4335.22,3609.76,130.06,725.46,38.55,38.55,6.45,0.00,29.02,14.51,CONSUMO,18,18,M,10.67,10.67,VIV,44688.99,2025-02-03,A1,18,102,3,725.46,6.45,14.51,0.00,3.63,0.00
9000000284,2000284,2026-05-18,20,MICROCRED,VIGENTE,MV,MEJORA DE VIVIENDA,G471101,VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS,2022-08-04,2026-07-14,2024-04-29,2847.62,547.79,547.79,0.00,0.00,4.44,4.44,0.00,0.00,0.00,0.00,CONSUMO,48,48,M,9.73,9.73,PAG,3547.04,2022-08-04,A1,15,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000285,2000285,2026-05-18,48,PFSC,VIGENTE,MV,MEJORA DE VIVIENDA,G471101,VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS,2024-10-11,2026-10-01,2026-05-15,25713.38,17276.35,17276.35,0.00,0.00,229.06,229.06,0.00,0.00,0.00,0.00,INMOBILIARIO,24,24,M,15.91,15.91,QUI,52337.87,2024-10-11,A1,14,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000286,2000286,2026-05-18,41,PFSC,VIGENTE,ED,EDUCACION,G471101,VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS,2026-04-22,2029-04-06,2026-04-26,21334.26,4182.68,4182.68,0.00,0.00,58.91,58.91,0.00,0.00,0.00,0.00,INMOBILIARIO,36,36,M,16.9,16.9,VIV,42855.16,2026-04-22,A1,25,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000287,2000287,2026-05-18,69,MICROCRED,VIGENTE,CT,CAPITAL DE TRABAJO,S960201,PELUQUERIA Y OTROS TRATAMIENTOS DE BELLEZA,2022-03-05,2023-02-28,2025-11-18,17614.06,10147.07,10147.07,0.00,0.00,104.01,104.01,0.00,0.00,0.00,0.00,INMOBILIARIO,12,12,M,12.3,12.3,QUI,40717.55,2022-03-05,A2,11,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000288,2000288,2026-05-18,20,PFMC,VIGENTE,MV,MEJORA DE VIVIENDA,I561001,ACTIVIDADES DE RESTAURANTES Y SERVICIO MOVIL DE COMIDAS,2025-04-22,2026-10-14,2025-08-26,5576.11,3360.24,3148.74,0.00,211.50,51.72,51.72,3.26,0.00,0.00,4.23,MICROCREDITO,18,18,M,18.47,18.47,PAG,12249.10,2025-04-22,C1,14,23,0,211.50,3.26,4.23,0.00,1.06,0.00
9000000289,2000289,2026-05-18,69,PFSC,VIGENTE,CV,COMPRA DE VEHICULO,S960201,PELUQUERIA Y OTROS TRATAMIENTOS DE BELLEZA,2024-07-24,2026-07-14,2025-12-30,19021.36,8015.82,8015.82,0.00,0.00,86.30,86.30,0.00,0.00,0.00,0.00,INMOBILIARIO,24,24,M,12.92,12.92,QUI,20507.62,2024-07-24,A2,28,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000290,2000290,2026-05-18,20,CRVIVIENDA,VIGENTE,CV,COMPRA DE VEHICULO,S960201,PELUQUERIA Y OTROS TRATAMIENTOS DE BELLEZA,2022-06-28,2023-06-23,2022-09-22,18026.73,6303.09,6303.09,0.00,0.00,93.97,93.97,0.00,0.00,0.00,0.00,MICROCREDITO,12,12,M,17.89,17.89,QUI,31800.68,2022-06-28,A1,7,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000291,2000291,2026-05-18,5,CRVIVIENDA,VIGENTE,CV,COMPRA DE VEHICULO,H492201,TRANSPORTE DE PASAJEROS POR CARRETERA,2025-12-22,2028-12-06,2026-01-23,24410.26,17218.97,13641.42,0.00,3577.55,229.59,229.59,47.70,0.00,0.00,71.55,MICROCREDITO,36,36,M,16.0,16.0,QUI,29957.94,2025-12-22,A1,28,5,0,3577.55,47.70,71.55,0.00,17.89,0.00
9000000292,2000292,2026-05-18,48,MICROCRED,VIGENTE,RP,PAGO DE DEUDAS VARIAS,I561001,ACTIVIDADES DE RESTAURANTES Y SERVICIO MOVIL DE COMIDAS,2026-04-24,2032-03-23,2026-04-24,30552.63,13768.19,12919.38,413.05,848.81,200.67,200.67,12.37,0.00,33.95,16.98,CONSUMO,72,72,M,17.49,17.49,PAG,54429.60,2026-04-24,A1,19,120,4,848.81,12.37,16.98,0.00,4.24,0.00
9000000293,2000293,2026-05-18,41,PFMC,VIGENTE,CT,CAPITAL DE TRABAJO,G471101,VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS,2024-03-25,2026-03-15,2025-10-17,14079.15,9785.39,9785.39,0.00,0.00,161.21,161.21,0.00,0.00,0.00,0.00,MICROCREDITO,24,24,M,19.77,19.77,VIV,14091.81,2024-03-25,A2,11,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000294,2000294,2026-05-18,5,PFMC,VIGENTE,CT,CAPITAL DE TRABAJO,I561001,ACTIVIDADES DE RESTAURANTES Y SERVICIO MOVIL DE COMIDAS,2026-03-24,2031-02-26,2026-05-14,9356.50,2824.35,2359.16,84.73,465.19,34.29,34.29,5.65,0.00,0.00,9.30,MICROCREDITO,60,60,M,14.57,14.57,VIV,8388.62,2026-03-24,A1,3,81,2,465.19,5.65,9.30,0.00,2.33,0.00
9000000295,2000295,2026-05-18,5,CRVIVIENDA,VIGENTE,RP,PAGO DE DEUDAS VARIAS,H492201,TRANSPORTE DE PASAJEROS POR CARRETERA,2026-02-24,2032-01-24,2026-04-27,23367.14,18208.89,13712.78,0.00,4496.11,198.93,198.93,49.12,0.00,0.00,89.92,CONSUMO,72,72,M,13.11,13.11,QUI,51442.57,2026-02-24,A1,11,23,0,4496.11,49.12,89.92,0.00,22.48,0.00
9000000296,2000296,2026-05-18,60,CRVIVIENDA,VIGENTE,CV,COMPRA DE VEHICULO,A011301,CULTIVO DE HORTALIZAS Y LEGUMBRES,2025-05-27,2026-05-22,2025-09-01,3261.58,2460.53,2460.53,0.00,0.00,36.13,36.13,0.00,0.00,0.00,0.00,CONSUMO,12,12,M,17.62,17.62,PAG,4195.93,2025-05-27,B1,19,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000297,2000297,2026-05-18,48,CRVIVIENDA,VIGENTE,RP,PAGO DE DEUDAS VARIAS,H492201,TRANSPORTE DE PASAJEROS POR CARRETERA,2023-01-28,2025-01-17,2023-03-23,14481.58,10741.09,10741.09,0.00,0.00,171.95,171.95,0.00,0.00,0.00,0.00,MICROCREDITO,24,24,M,19.21,19.21,VIV,34698.66,2023-01-28,A1,8,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000298,2000298,2026-05-18,48,PFSC,VIGENTE,ED,EDUCACION,S960201,PELUQUERIA Y OTROS TRATAMIENTOS DE BELLEZA,2024-11-06,2028-10-16,2025-12-21,33911.54,22409.60,22409.60,0.00,0.00,191.23,191.23,0.00,0.00,0.00,0.00,MICROCREDITO,48,48,M,10.24,10.24,QUI,54800.53,2024-11-06,B1,11,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000299,2000299,2026-05-18,5,MICROCRED,VIGENTE,CV,COMPRA DE VEHICULO,S960201,PELUQUERIA Y OTROS TRATAMIENTOS DE BELLEZA,2025-02-22,2030-01-27,2026-02-04,33441.92,31515.30,27131.36,0.00,4383.94,469.84,469.84,65.36,0.00,0.00,87.68,INMOBILIARIO,60,60,M,17.89,17.89,VIV,77483.07,2025-02-22,A1,19,5,0,4383.94,65.36,87.68,0.00,21.92,0.00
