nro_operacion,nro_socio,qy_fechaproc,nro_oficina,tipo_operacion,estado_op,cod_destino_op,destino_op,cod_actividad,actividad_socio,fecha_concesion_op,fecha_fin_op,fecha_ult_pag,monto_credito,saldo_capital,saldo_por_vencer,saldo_no_devenga,saldo_vencido,int_normal,int_devengado,int_vencido,int_resolucion,int_castigado,int_mora,tipo_cartera,plazo,nro_cuotas,tipo_plazo,tasa_int_con,tasa_int_vig,tgarantia,valgarantias,fecha_garantias,calificacion,dia_pago,dias_mora,nro_cuotas_atra,val_capd,val_intd,val_morad,val_notd,val_gnot2d,val_intresd
9000000241,2000241,2026-05-18,48,PFSC,VIGENTE,CT,CAPITAL DE TRABAJO,G471101,VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS,2025-02-03,2026-07-28,2026-04-22,30476.26,10955.57,10955.57,0.00,0.00,50.87,50.87,0.00,0.00,0.00,0.00,INMOBILIARIO,36,60,M,14.49,14.49,QUI,42340.84,2025-02-03,B1,13,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000242,2000242,2026-05-18,41,CRVIVIENDA,VIGENTE,CV,COMPRA DE VEHICULO,S960201,PELUQUERIA Y OTROS TRATAMIENTOS DE BELLEZA,2022-11-27,2024-11-16,2026-02-21,11057.52,8189.75,8189.75,0.00,0.00,116.79,116.79,0.00,0.00,0.00,0.00,CONSUMO,60,60,M,11.9,11.9,PAG,12842.47,2022-11-27,B2,10,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000243,2000243,2026-05-18,20,PFSC,VIGENTE,ED,EDUCACION,I561001,ACTIVIDADES DE RESTAURANTES Y SERVICIO MOVIL DE COMIDAS,2023-11-04,2026-10-19,2026-04-22,27573.42,10636.10,10636.10,0.00,0.00,6.91,6.91,1.15,0.00,0.00,0.00,MICROCREDITO,48,24,M,19.73,19.73,PAG,3638.49,2023-11-04,B2,18,0,0,0.00,1.15,0.00,0.00,0.35,0.00
9000000244,2000244,2026-05-18,20,PFSC,VIGENTE,ED,EDUCACION,H492201,TRANSPORTE DE PASAJEROS POR CARRETERA,2024-01-22,2028-12-26,2026-04-22,25664.45,11707.58,11707.58,0.00,0.00,227.34,227.34,0.00,0.00,0.00,0.00,CONSUMO,24,48,M,17.36,17.36,QUI,36534.10,2024-01-22,B2,18,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000245,2000245,2026-05-18,60,CRVIVIENDA,VIGENTE,RP,PAGO DE DEUDAS VARIAS,I561001,ACTIVIDADES DE RESTAURANTES Y SERVICIO MOVIL DE COMIDAS,2022-10-04,2024-09-23,2025-05-22,28673.61,22886.85,22886.85,0.00,0.00,192.40,192.40,0.00,0.00,0.00,0.00,CONSUMO,36,24,M,17.46,17.46,VIV,29450.13,2022-10-04,B1,16,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000246,2000246,2026-05-18,60,PFSC,VIGENTE,MV,MEJORA DE VIVIENDA,H492201,TRANSPORTE DE PASAJEROS POR CARRETERA,2023-12-18,2029-11-16,2026-02-21,15742.91,10529.58,10529.58,0.00,0.00,39.55,39.55,0.00,0.00,0.00,0.00,INMOBILIARIO,60,12,M,17.44,17.44,QUI,16818.41,2023-12-18,B1,11,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000247,2000247,2026-05-18,20,MICROCRED,VIGENTE,CT,CAPITAL DE TRABAJO,H492201,TRANSPORTE DE PASAJEROS POR CARRETERA,2024-05-21,2029-04-25,2026-02-21,21869.18,11927.98,11927.98,0.00,0.00,72.04,72.04,0.00,0.00,0.00,0.00,MICROCREDITO,36,60,M,16.5,16.5,QUI,11417.27,2024-05-21,B1,14,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000248,2000248,2026-05-18,20,PFMC,VIGENTE,CV,COMPRA DE VEHICULO,S960201,PELUQUERIA Y OTROS TRATAMIENTOS DE BELLEZA,2024-03-25,2025-03-20,2026-02-21,30247.99,11553.90,11553.90,0.00,0.00,52.40,52.40,7.77,0.00,0.00,0.00,INMOBILIARIO,36,48,M,13.44,13.44,QUI,58077.98,2024-03-25,B2,8,0,0,0.00,7.77,0.00,0.00,3.47,0.00
9000000249,2000249,2026-05-18,60,MICROCRED,VIGENTE,CT,CAPITAL DE TRABAJO,G471101,VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS,2024-12-03,2025-11-28,2025-11-23,23820.87,15309.65,15309.65,401.72,0.00,190.59,190.59,9.99,0.00,0.00,0.00,INMOBILIARIO,48,36,M,17.08,17.08,PAG,20029.61,2024-12-03,B1,10,0,0,0.00,9.99,0.00,0.00,3.51,0.00
9000000250,2000250,2026-05-18,5,PFMC,VIGENTE,MV,MEJORA DE VIVIENDA,H492201,TRANSPORTE DE PASAJEROS POR CARRETERA,2022-12-13,2027-11-17,2026-02-21,26236.05,12398.59,12398.59,28.28,0.00,13.01,13.01,0.94,0.00,0.00,0.00,CONSUMO,48,24,M,16.56,16.56,VIV,12576.03,2022-12-13,A2,17,0,0,0.00,0.94,0.00,0.00,0.34,0.00
9000000251,2000251,2026-05-18,60,PFMC,VIGENTE,CT,CAPITAL DE TRABAJO,H492201,TRANSPORTE DE PASAJEROS POR CARRETERA,2022-09-29,2026-09-08,2026-04-22,24034.72,7424.02,7424.02,0.00,0.00,403.40,403.40,62.94,0.00,0.00,0.00,MICROCREDITO,24,18,M,17.97,17.97,VIV,49950.04,2022-09-29,A2,9,0,0,0.00,62.94,0.00,0.00,21.01,0.00
9000000252,2000252,2026-05-18,5,PFMC,VIGENTE,ED,EDUCACION,G471101,VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS,2025-09-30,2029-09-09,2026-04-22,33686.84,22942.11,22942.11,890.18,0.00,343.21,343.21,46.43,0.00,0.00,0.00,MICROCREDITO,24,36,M,13.88,13.88,QUI,30222.11,2025-09-30,B2,13,0,0,0.00,46.43,0.00,0.00,20.07,0.00
9000000253,2000253,2026-05-18,41,CRVIVIENDA,VIGENTE,MV,MEJORA DE VIVIENDA,H492201,TRANSPORTE DE PASAJEROS POR CARRETERA,2023-02-18,2024-08-11,2025-11-23,29766.03,19058.74,19058.74,0.00,0.00,138.68,138.68,0.00,0.00,0.00,0.00,MICROCREDITO,48,12,M,19.31,19.31,VIV,17874.92,2023-02-18,B1,16,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000254,2000254,2026-05-18,48,MICROCRED,VIGENTE,RP,PAGO DE DEUDAS VARIAS,I561001,ACTIVIDADES DE RESTAURANTES Y SERVICIO MOVIL DE COMIDAS,2022-03-21,2025-03-05,2023-08-27,28237.21,17286.08,17286.08,0.00,0.00,41.07,41.07,0.00,0.00,0.00,0.00,CONSUMO,12,60,M,17.08,17.08,VIV,11779.45,2022-03-21,B2,13,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000255,2000255,2026-05-18,48,MICROCRED,VIGENTE,RP,PAGO DE DEUDAS VARIAS,G471101,VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS,2022-07-05,2024-06-24,2026-04-22,26570.69,15035.63,15035.63,0.00,0.00,33.22,33.22,2.09,0.00,0.00,0.00,INMOBILIARIO,36,36,M,11.18,11.18,QUI,30198.01,2022-07-05,B2,12,0,0,0.00,2.09,0.00,0.00,1.12,0.00
9000000256,2000256,2026-05-18,69,MICROCRED,VIGENTE,CT,CAPITAL DE TRABAJO,G471101,VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS,2022-08-12,2027-07-17,2025-11-23,14716.94,11492.63,11492.63,0.00,0.00,94.81,94.81,0.00,0.00,0.00,0.00,CONSUMO,24,60,M,11.76,11.76,PAG,11990.97,2022-08-12,A2,8,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000257,2000257,2026-05-18,20,MICROCRED,VIGENTE,RP,PAGO DE DEUDAS VARIAS,I561001,ACTIVIDADES DE RESTAURANTES Y SERVICIO MOVIL DE COMIDAS,2022-02-21,2023-02-16,2026-04-22,20939.22,16764.19,16764.19,0.00,0.00,138.31,138.31,0.00,0.00,0.00,0.00,INMOBILIARIO,60,60,M,14.99,14.99,PAG,38332.56,2022-02-21,A2,15,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000258,2000258,2026-05-18,41,MICROCRED,VIGENTE,ED,EDUCACION,A011301,CULTIVO DE HORTALIZAS Y LEGUMBRES,2022-01-03,2024-12-18,2023-08-27,32399.12,14606.98,14606.98,0.00,0.00,53.31,53.31,0.00,0.00,0.00,0.00,MICROCREDITO,60,12,M,15.48,15.48,QUI,8884.13,2022-01-03,B2,14,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000259,2000259,2026-05-18,60,MICROCRED,VIGENTE,ED,EDUCACION,H492201,TRANSPORTE DE PASAJEROS POR CARRETERA,2022-07-23,2024-01-14,2025-11-23,23513.81,10548.52,10548.52,0.00,0.00,306.30,306.30,0.00,0.00,0.00,0.00,CONSUMO,60,36,M,19.1,19.1,VIV,56586.23,2022-07-23,B2,12,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000260,2000260,2026-05-18,48,PFSC,VIGENTE,RP,PAGO DE DEUDAS VARIAS,G471101,VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS,2025-02-06,2028-01-22,2025-11-23,29344.30,15838.99,15838.99,85.85,0.00,27.33,27.33,1.43,0.00,0.00,0.00,MICROCREDITO,12,36,M,11.46,11.46,VIV,29172.51,2025-02-06,B1,10,0,0,0.00,1.43,0.00,0.00,0.75,0.00
9000000261,2000261,2026-05-18,41,PFSC,VIGENTE,CV,COMPRA DE VEHICULO,H492201,TRANSPORTE DE PASAJEROS POR CARRETERA,2022-08-25,2026-08-04,2026-02-21,27924.46,15663.33,15663.33,0.00,0.00,144.43,144.43,0.00,0.00,0.00,0.00,CONSUMO,24,12,M,11.33,11.33,VIV,46408.35,2022-08-25,A2,7,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000262,2000262,2026-05-18,20,CRVIVIENDA,VIGENTE,CV,COMPRA DE VEHICULO,H492201,TRANSPORTE DE PASAJEROS POR CARRETERA,2024-11-05,2026-10-26,2026-02-21,29453.71,23378.84,23378.84,0.00,0.00,46.96,46.96,0.00,0.00,0.00,0.00,INMOBILIARIO,48,60,M,13.17,13.17,PAG,20820.57,2024-11-05,B2,5,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000263,2000263,2026-05-18,48,PFMC,VIGENTE,ED,EDUCACION,H492201,TRANSPORTE DE PASAJEROS POR CARRETERA,2022-10-29,2024-04-21,2026-02-21,31634.29,13137.71,13137.71,0.00,0.00,56.45,56.45,0.00,0.00,0.00,0.00,INMOBILIARIO,48,60,M,12.99,12.99,QUI,13527.29,2022-10-29,B2,9,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000264,2000264,2026-05-18,48,PFMC,VIGENTE,RP,PAGO DE DEUDAS VARIAS,S960201,PELUQUERIA Y OTROS TRATAMIENTOS DE BELLEZA,2023-02-16,2028-01-21,2026-04-22,11145.72,8176.02,8176.02,0.00,0.00,43.08,43.08,6.14,0.00,0.00,0.00,MICROCREDITO,60,18,M,11.6,11.6,VIV,48996.15,2023-02-16,B1,10,0,0,0.00,6.14,0.00,0.00,3.17,0.00
9000000265,2000265,2026-05-18,48,MICROCRED,VIGENTE,RP,PAGO DE DEUDAS VARIAS,A011301,CULTIVO DE HORTALIZAS Y LEGUMBRES,2026-01-11,2031-12-11,2026-02-21,17272.38,6730.78,6730.78,0.00,0.00,86.61,86.61,16.67,0.00,0.00,0.00,MICROCREDITO,24,48,M,14.82,14.82,VIV,33092.99,2026-01-11,A2,7,0,0,0.00,16.67,0.00,0.00,6.75,0.00
9000000266,2000266,2026-05-18,20,MICROCRED,VIGENTE,CV,COMPRA DE VEHICULO,H492201,TRANSPORTE DE PASAJEROS POR CARRETERA,2025-09-25,2031-08-25,2026-02-21,29070.41,20974.61,20974.61,0.00,0.00,58.91,58.91,0.00,0.00,0.00,0.00,INMOBILIARIO,12,18,M,18.46,18.46,VIV,34117.88,2025-09-25,A2,8,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000267,2000267,2026-05-18,69,MICROCRED,VIGENTE,RP,PAGO DE DEUDAS VARIAS,I561001,ACTIVIDADES DE RESTAURANTES Y SERVICIO MOVIL DE COMIDAS,2025-06-27,2028-06-11,2026-04-22,19833.02,16028.02,16028.02,0.00,0.00,161.30,161.30,0.00,0.00,0.00,0.00,MICROCREDITO,48,60,M,17.53,17.53,QUI,18483.60,2025-06-27,B2,18,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000268,2000268,2026-05-18,41,PFSC,VIGENTE,RP,PAGO DE DEUDAS VARIAS,S960201,PELUQUERIA Y OTROS TRATAMIENTOS DE BELLEZA,2025-09-23,2027-03-17,2025-11-23,18707.99,10185.78,10185.78,0.00,0.00,58.58,58.58,0.00,0.00,0.00,0.00,MICROCREDITO,60,12,M,12.2,12.2,VIV,33038.93,2025-09-23,B1,13,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000269,2000269,2026-05-18,60,MICROCRED,VIGENTE,MV,MEJORA DE VIVIENDA,H492201,TRANSPORTE DE PASAJEROS POR CARRETERA,2023-06-29,2025-06-18,2025-11-23,18124.96,5686.35,5686.35,0.00,0.00,13.53,13.53,0.00,0.00,0.00,0.00,MICROCREDITO,12,60,M,16.44,16.44,VIV,4939.47,2023-06-29,A2,8,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000270,2000270,2026-05-18,69,CRVIVIENDA,VIGENTE,ED,EDUCACION,I561001,ACTIVIDADES DE RESTAURANTES Y SERVICIO MOVIL DE COMIDAS,2023-06-09,2024-11-30,2026-02-21,17088.75,7256.78,7256.78,0.00,0.00,155.03,155.03,0.00,0.00,0.00,0.00,INMOBILIARIO,48,12,M,16.56,16.56,VIV,67888.68,2023-06-09,B1,8,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000271,2000271,2026-05-18,48,PFSC,VIGENTE,ED,EDUCACION,I561001,ACTIVIDADES DE RESTAURANTES Y SERVICIO MOVIL DE COMIDAS,2022-07-26,2026-07-05,2026-04-22,18267.90,13335.68,13335.68,0.00,0.00,23.00,23.00,0.00,0.00,0.00,0.00,INMOBILIARIO,12,36,M,19.26,19.26,VIV,3681.65,2022-07-26,B2,5,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000272,2000272,2026-05-18,69,CRVIVIENDA,VIGENTE,CT,CAPITAL DE TRABAJO,A011301,CULTIVO DE HORTALIZAS Y LEGUMBRES,2022-03-04,2027-02-06,2026-02-21,16497.97,13090.89,13090.89,0.00,0.00,49.39,49.39,0.00,0.00,0.00,0.00,CONSUMO,48,18,M,17.59,17.59,PAG,11397.41,2022-03-04,B1,8,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000273,2000273,2026-05-18,48,MICROCRED,VIGENTE,ED,EDUCACION,I561001,ACTIVIDADES DE RESTAURANTES Y SERVICIO MOVIL DE COMIDAS,2022-07-10,2023-07-05,2026-04-22,16688.18,7545.64,7545.64,0.00,0.00,95.71,95.71,0.00,0.00,0.00,0.00,MICROCREDITO,48,12,M,16.99,16.99,QUI,6481.78,2022-07-10,B1,12,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000274,2000274,2026-05-18,69,PFSC,VIGENTE,RP,PAGO DE DEUDAS VARIAS,G471101,VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS,2025-06-02,2029-05-12,2025-05-22,9775.89,3505.25,3505.25,0.00,0.00,250.91,250.91,0.00,0.00,0.00,0.00,CONSUMO,24,18,M,17.58,17.58,QUI,20353.56,2025-06-02,B1,6,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000275,2000275,2026-05-18,48,PFMC,VIGENTE,ED,EDUCACION,S960201,PELUQUERIA Y OTROS TRATAMIENTOS DE BELLEZA,2022-09-22,2026-09-01,2026-02-21,23687.20,12541.20,12541.20,241.09,0.00,125.37,125.37,26.10,0.00,0.00,0.00,MICROCREDITO,48,24,M,18.72,18.72,VIV,30636.39,2022-09-22,B1,17,0,0,0.00,26.10,0.00,0.00,8.37,0.00
9000000276,2000276,2026-05-18,41,MICROCRED,VIGENTE,ED,EDUCACION,I561001,ACTIVIDADES DE RESTAURANTES Y SERVICIO MOVIL DE COMIDAS,2022-11-02,2023-10-28,2025-11-23,17607.10,12894.15,12894.15,0.00,0.00,5.11,5.11,0.00,0.00,0.00,0.00,CONSUMO,12,24,M,9.66,9.66,QUI,3705.81,2022-11-02,A2,18,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000277,2000277,2026-05-18,41,MICROCRED,VIGENTE,CT,CAPITAL DE TRABAJO,G471101,VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS,2022-05-07,2028-04-05,2026-02-21,17649.08,5960.40,5960.40,0.00,0.00,81.17,81.17,8.24,0.00,0.00,0.00,CONSUMO,48,60,M,9.7,9.7,QUI,28452.00,2022-05-07,B1,15,0,0,0.00,8.24,0.00,0.00,5.10,0.00
9000000278,2000278,2026-05-18,48,PFMC,VIGENTE,CT,CAPITAL DE TRABAJO,S960201,PELUQUERIA Y OTROS TRATAMIENTOS DE BELLEZA,2023-05-27,2026-05-11,2023-08-27,14142.06,8172.21,8172.21,50.35,0.00,22.82,22.82,2.51,0.00,0.00,0.00,CONSUMO,60,48,M,16.32,16.32,PAG,5723.73,2023-05-27,A2,10,0,0,0.00,2.51,0.00,0.00,0.92,0.00
9000000279,2000279,2026-05-18,60,PFSC,VIGENTE,RP,PAGO DE DEUDAS VARIAS,H492201,TRANSPORTE DE PASAJEROS POR CARRETERA,2023-07-03,2024-12-24,2025-05-22,19141.27,7462.45,7462.45,0.00,0.00,50.12,50.12,0.00,0.00,0.00,0.00,INMOBILIARIO,60,18,M,16.17,16.17,VIV,9615.45,2023-07-03,B1,13,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000280,2000280,2026-05-18,5,PFSC,VIGENTE,RP,PAGO DE DEUDAS VARIAS,H492201,TRANSPORTE DE PASAJEROS POR CARRETERA,2022-12-05,2025-11-19,2025-05-22,31527.13,20104.62,20104.62,0.00,0.00,289.54,289.54,0.00,0.00,0.00,0.00,INMOBILIARIO,36,48,M,12.71,12.71,VIV,57819.97,2022-12-05,B2,10,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000281,2000281,2026-05-18,5,MICROCRED,VIGENTE,CV,COMPRA DE VEHICULO,I561001,ACTIVIDADES DE RESTAURANTES Y SERVICIO MOVIL DE COMIDAS,2025-03-11,2026-03-06,2025-11-23,18877.54,6981.11,6981.11,0.00,0.00,128.72,128.72,14.51,0.00,0.00,0.00,MICROCREDITO,60,36,M,17.6,17.6,PAG,19918.99,2025-03-11,B1,14,0,0,0.00,14.51,0.00,0.00,4.95,0.00
9000000282,2000282,2026-05-18,60,MICROCRED,VIGENTE,CV,COMPRA DE VEHICULO,G471101,VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS,2026-01-05,2030-12-10,2026-02-21,33640.25,10327.24,10327.24,0.00,0.00,218.73,218.73,0.00,0.00,0.00,0.00,CONSUMO,12,60,M,14.87,14.87,VIV,73325.83,2026-01-05,B2,17,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000283,2000283,2026-05-18,41,PFMC,VIGENTE,RP,PAGO DE DEUDAS VARIAS,G471101,VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS,2025-02-03,2026-07-28,2026-04-22,22714.50,8065.22,8065.22,130.06,0.00,38.55,38.55,6.45,0.00,29.02,0.00,CONSUMO,48,24,M,10.67,10.67,VIV,44688.99,2025-02-03,B2,6,0,0,0.00,6.45,0.00,0.00,3.63,0.00
9000000284,2000284,2026-05-18,20,MICROCRED,VIGENTE,MV,MEJORA DE VIVIENDA,G471101,VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS,2022-08-04,2026-07-14,2023-08-27,12897.43,4032.97,4032.97,0.00,0.00,4.44,4.44,0.00,0.00,0.00,0.00,CONSUMO,36,12,M,9.73,9.73,PAG,3547.04,2022-08-04,A2,14,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000285,2000285,2026-05-18,48,PFSC,VIGENTE,MV,MEJORA DE VIVIENDA,G471101,VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS,2024-10-11,2026-10-01,2023-08-27,26818.29,8120.60,8120.60,0.00,0.00,229.06,229.06,0.00,0.00,0.00,0.00,INMOBILIARIO,36,60,M,15.91,15.91,QUI,52337.87,2024-10-11,A2,10,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000286,2000286,2026-05-18,41,PFSC,VIGENTE,ED,EDUCACION,G471101,VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS,2026-04-22,2029-04-06,2025-05-22,15382.01,10644.11,10644.11,0.00,0.00,58.91,58.91,0.00,0.00,0.00,0.00,INMOBILIARIO,24,60,M,16.9,16.9,VIV,42855.16,2026-04-22,A2,12,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000287,2000287,2026-05-18,69,MICROCRED,VIGENTE,CT,CAPITAL DE TRABAJO,S960201,PELUQUERIA Y OTROS TRATAMIENTOS DE BELLEZA,2022-03-05,2023-02-28,2025-11-23,16857.01,13695.24,13695.24,0.00,0.00,104.01,104.01,0.00,0.00,0.00,0.00,INMOBILIARIO,60,48,M,12.3,12.3,QUI,40717.55,2022-03-05,A2,6,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000288,2000288,2026-05-18,20,PFMC,VIGENTE,MV,MEJORA DE VIVIENDA,I561001,ACTIVIDADES DE RESTAURANTES Y SERVICIO MOVIL DE COMIDAS,2025-04-22,2026-10-14,2025-05-22,24604.90,18251.70,18251.70,0.00,0.00,51.72,51.72,3.26,0.00,0.00,0.00,MICROCREDITO,24,24,M,18.47,18.47,PAG,12249.10,2025-04-22,B2,18,0,0,0.00,3.26,0.00,0.00,1.06,0.00
9000000289,2000289,2026-05-18,69,PFSC,VIGENTE,CV,COMPRA DE VEHICULO,S960201,PELUQUERIA Y OTROS TRATAMIENTOS DE BELLEZA,2024-07-24,2026-07-14,2026-02-21,26944.94,20827.21,20827.21,0.00,0.00,86.30,86.30,0.00,0.00,0.00,0.00,INMOBILIARIO,48,18,M,12.92,12.92,QUI,20507.62,2024-07-24,A2,13,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000290,2000290,2026-05-18,20,CRVIVIENDA,VIGENTE,CV,COMPRA DE VEHICULO,S960201,PELUQUERIA Y OTROS TRATAMIENTOS DE BELLEZA,2022-06-28,2023-06-23,2026-04-22,27833.75,16978.19,16978.19,0.00,0.00,93.97,93.97,0.00,0.00,0.00,0.00,MICROCREDITO,48,36,M,17.89,17.89,QUI,31800.68,2022-06-28,B2,8,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000291,2000291,2026-05-18,5,CRVIVIENDA,VIGENTE,CV,COMPRA DE VEHICULO,H492201,TRANSPORTE DE PASAJEROS POR CARRETERA,2025-12-22,2028-12-06,2023-08-27,23556.15,6854.55,6854.55,0.00,0.00,229.59,229.59,47.70,0.00,0.00,0.00,MICROCREDITO,48,18,M,16.0,16.0,QUI,29957.94,2025-12-22,B1,10,0,0,0.00,47.70,0.00,0.00,17.89,0.00
9000000292,2000292,2026-05-18,48,MICROCRED,VIGENTE,RP,PAGO DE DEUDAS VARIAS,I561001,ACTIVIDADES DE RESTAURANTES Y SERVICIO MOVIL DE COMIDAS,2026-04-24,2032-03-23,2026-02-21,15211.21,4603.15,4603.15,413.05,0.00,200.67,200.67,12.37,0.00,33.95,0.00,CONSUMO,36,60,M,17.49,17.49,PAG,54429.60,2026-04-24,A2,13,0,0,0.00,12.37,0.00,0.00,4.24,0.00
9000000293,2000293,2026-05-18,41,PFMC,VIGENTE,CT,CAPITAL DE TRABAJO,G471101,VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS,2024-03-25,2026-03-15,2025-11-23,27931.04,21261.13,21261.13,0.00,0.00,161.21,161.21,0.00,0.00,0.00,0.00,MICROCREDITO,12,60,M,19.77,19.77,VIV,14091.81,2024-03-25,B1,12,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000294,2000294,2026-05-18,5,PFMC,VIGENTE,CT,CAPITAL DE TRABAJO,I561001,ACTIVIDADES DE RESTAURANTES Y SERVICIO MOVIL DE COMIDAS,2026-03-24,2031-02-26,2025-11-23,13855.19,10247.78,10247.78,84.73,0.00,34.29,34.29,5.65,0.00,0.00,0.00,MICROCREDITO,48,60,M,14.57,14.57,VIV,8388.62,2026-03-24,B1,15,0,0,0.00,5.65,0.00,0.00,2.33,0.00
9000000295,2000295,2026-05-18,5,CRVIVIENDA,VIGENTE,RP,PAGO DE DEUDAS VARIAS,H492201,TRANSPORTE DE PASAJEROS POR CARRETERA,2026-02-24,2032-01-24,2023-08-27,30351.69,19401.25,19401.25,0.00,0.00,198.93,198.93,49.12,0.00,0.00,0.00,CONSUMO,24,60,M,13.11,13.11,QUI,51442.57,2026-02-24,B2,6,0,0,0.00,49.12,0.00,0.00,22.48,0.00
9000000296,2000296,2026-05-18,60,CRVIVIENDA,VIGENTE,CV,COMPRA DE VEHICULO,A011301,CULTIVO DE HORTALIZAS Y LEGUMBRES,2025-05-27,2026-05-22,2023-08-27,29722.07,20670.28,20670.28,0.00,0.00,36.13,36.13,0.00,0.00,0.00,0.00,CONSUMO,24,36,M,17.62,17.62,PAG,4195.93,2025-05-27,A2,5,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000297,2000297,2026-05-18,48,CRVIVIENDA,VIGENTE,RP,PAGO DE DEUDAS VARIAS,H492201,TRANSPORTE DE PASAJEROS POR CARRETERA,2023-01-28,2025-01-17,2025-11-23,18477.02,9337.47,9337.47,0.00,0.00,171.95,171.95,0.00,0.00,0.00,0.00,MICROCREDITO,48,24,M,19.21,19.21,VIV,34698.66,2023-01-28,B1,9,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000298,2000298,2026-05-18,48,PFSC,VIGENTE,ED,EDUCACION,S960201,PELUQUERIA Y OTROS TRATAMIENTOS DE BELLEZA,2024-11-06,2028-10-16,2023-08-27,30642.04,14850.17,14850.17,0.00,0.00,191.23,191.23,0.00,0.00,0.00,0.00,MICROCREDITO,24,60,M,10.24,10.24,QUI,54800.53,2024-11-06,A2,12,0,0,0.00,0.00,0.00,0.00,0.00,0.00
9000000299,2000299,2026-05-18,5,MICROCRED,VIGENTE,CV,COMPRA DE VEHICULO,S960201,PELUQUERIA Y OTROS TRATAMIENTOS DE BELLEZA,2025-02-22,2030-01-27,2025-05-22,9679.53,6026.01,6026.01,0.00,0.00,469.84,469.84,65.36,0.00,0.00,0.00,INMOBILIARIO,48,36,M,17.89,17.89,VIV,77483.07,2025-02-22,B2,6,0,0,0.00,65.36,0.00,0.00,21.92,0.00
9000000300,2000300,2026-05-18,48,MICROCRED,VIGENTE,CV,COMPRA DE VEHICULO,I561001,ACTIVIDADES DE RESTAURANTES Y SERVICIO MOVIL DE COMIDAS,2025-06-25,2027-06-15,2023-08-27,21226.27,16326.10,16326.10,0.00,0.00,122.62,122.62,0.00,0.00,0.00,0.00,INMOBILIARIO,60,60,M,12.88,12.88,QUI,34146.79,2025-06-25,B1,13,0,0,0.00,0.00,0.00,0.00,0.00,0.00
